zip,type,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,latitude,longitude,world_region,country,decommissioned,estimated_population,notes
2327,PO BOX,Bryantville,,Pembroke,MA,Plymouth County,America/New_York,,42.06,-70.8,NA,US,0,526,
2330,STANDARD,Carver,,,MA,Plymouth County,America/New_York,"508,774",41.88,-70.76,NA,US,0,9328,
2331,PO BOX,Duxbury,,,MA,Plymouth County,America/New_York,339,42.04,-70.67,NA,US,0,1673,
2332,STANDARD,Duxbury,,,MA,Plymouth County,America/New_York,"781,617",42.04,-70.67,NA,US,0,11874,
2333,STANDARD,East Bridgewater,"E Bridgewater, E Bridgewtr",,MA,Plymouth County,America/New_York,"508,774",42.03,-70.95,NA,US,0,11875,
2334,PO BOX,Easton,,,MA,Bristol County,America/New_York,508,42.03,-71.1,NA,US,0,0,
2337,PO BOX,Elmwood,,East Bridgewater,MA,Plymouth County,America/New_York,,42.01,-70.96,NA,US,0,0,
2338,STANDARD,Halifax,,,MA,Plymouth County,America/New_York,"781,339",41.98,-70.86,NA,US,0,6682,
2339,STANDARD,Hanover,,"Assinippi, West Hanover",MA,Plymouth County,America/New_York,"617,781",42.11,-70.81,NA,US,0,12397,
2340,UNIQUE,Hanover,,Wearguard,MA,Plymouth County,America/New_York,339,42.11,-70.81,NA,US,0,0,"no NWS data, "
2341,STANDARD,Hanson,,,MA,Plymouth County,America/New_York,781,42.06,-70.85,NA,US,0,8504,
2343,STANDARD,Holbrook,,,MA,Norfolk County,America/New_York,781,42.14,-71,NA,US,0,9085,
2344,UNIQUE,Middleboro,Middleborough,Aetna Life & Casualty Co,MA,Plymouth County,America/New_York,508,41.86,-70.9,NA,US,0,0,
2345,PO BOX,Manomet,,Plymouth,MA,Plymouth County,America/New_York,508,41.92,-70.56,NA,US,0,1276,
2346,STANDARD,Middleboro,,Middleborough,MA,Plymouth County,America/New_York,"508,774",41.86,-70.9,NA,US,0,19462,
2347,STANDARD,Lakeville,,Middleboro,MA,Plymouth County,America/New_York,"781,508",41.85,-70.95,NA,US,0,9319,
2348,UNIQUE,Lakeville,"Middleboro, Middleborough","Lakeville Phantom, Talbots",MA,Plymouth County,America/New_York,508,41.86,-70.9,NA,US,0,0,
2349,UNIQUE,Middleboro,Middleborough,Ocean Spray,MA,Plymouth County,America/New_York,508,41.86,-70.9,NA,US,0,0,
2350,PO BOX,Monponsett,,Hanson,MA,Plymouth County,America/New_York,,42.02,-70.84,NA,US,0,447,
2351,STANDARD,Abington,,,MA,Plymouth County,America/New_York,781,42.11,-70.95,NA,US,0,13780,
2355,PO BOX,North Carver,,"Carver, East Carver",MA,Plymouth County,America/New_York,508,41.91,-70.79,NA,US,0,0,
2356,STANDARD,North Easton,,"Easton, N Easton, No Easton",MA,Bristol County,America/New_York,508,42.05,-71.1,NA,US,0,10331,
2357,UNIQUE,North Easton,"Stonehill Col, Stonehill College","Easton, Stonehill Coll",MA,Bristol County,America/New_York,508,42.05,-71.1,NA,US,0,0,
2358,PO BOX,North Pembroke,N Pembroke,Pembroke,MA,Plymouth County,America/New_York,,42.09,-70.78,NA,US,0,0,
2359,STANDARD,Pembroke,,East Pembroke,MA,Plymouth County,America/New_York,"781,339",42.06,-70.8,NA,US,0,15037,
2360,STANDARD,Plymouth,,Cedarville,MA,Plymouth County,America/New_York,"508,617,774",41.95,-70.66,NA,US,0,44333,
2361,PO BOX,Plymouth,,,MA,Plymouth County,America/New_York,508,41.95,-70.66,NA,US,0,0,
2362,PO BOX,Plymouth,,,MA,Plymouth County,America/New_York,617,41.95,-70.66,NA,US,0,902,
2364,STANDARD,Kingston,,"Rocky Nook, Silver Lake",MA,Plymouth County,America/New_York,"781,339,617",41.99,-70.71,NA,US,0,10556,
2366,PO BOX,South Carver,,Carver,MA,Plymouth County,America/New_York,508,41.83,-70.72,NA,US,0,0,
2367,STANDARD,Plympton,,,MA,Plymouth County,America/New_York,"508,781",41.95,-70.81,NA,US,0,2488,
2368,STANDARD,Randolph,,,MA,Norfolk County,America/New_York,"617,781,339",42.17,-71.05,NA,US,0,26599,
2370,STANDARD,Rockland,,,MA,Plymouth County,America/New_York,"781,339",42.13,-70.91,NA,US,0,14690,
2375,STANDARD,South Easton,,"Easton, S Easton, So Easton",MA,Bristol County,America/New_York,"508,781,774",42.03,-71.1,NA,US,0,8528,
2379,STANDARD,West Bridgewater,W Bridgewater,,MA,Plymouth County,America/New_York,"508,781",42.01,-71,NA,US,0,6030,
2381,PO BOX,White Horse Beach,Wht Horse Bch,Plymouth,MA,Plymouth County,America/New_York,508,41.93,-70.59,NA,US,0,0,
2382,STANDARD,Whitman,,,MA,Plymouth County,America/New_York,781,42.08,-70.93,NA,US,0,12411,
2420,STANDARD,Lexington,,,MA,Middlesex County,America/New_York,"781,617,339",42.44,-71.23,NA,US,0,13148,
2421,STANDARD,Lexington,,,MA,Middlesex County,America/New_York,"617,781",42.44,-71.23,NA,US,0,15237,
2445,STANDARD,Brookline,,,MA,Norfolk County,America/New_York,"617,857",42.32,-71.14,NA,US,0,16149,
2446,STANDARD,Brookline,,,MA,Norfolk County,America/New_York,"617,857",42.32,-71.14,NA,US,0,21302,
2447,PO BOX,Brookline Village,Brookline Vlg,Brookline,MA,Norfolk County,America/New_York,,42.33,-71.13,NA,US,0,0,
2451,STANDARD,Waltham,North Waltham,,MA,Middlesex County,America/New_York,"781,617,508,339",42.38,-71.24,NA,US,0,14526,
2452,STANDARD,Waltham,North Waltham,,MA,Middlesex County,America/New_York,"781,617,339,774,978",42.38,-71.24,NA,US,0,9731,
2453,STANDARD,Waltham,South Waltham,,MA,Middlesex County,America/New_York,"781,617,508,774,978",42.38,-71.24,NA,US,0,20076,
2454,PO BOX,Waltham,,,MA,Middlesex County,America/New_York,339,42.38,-71.24,NA,US,0,473,
2455,PO BOX,North Waltham,,Waltham,MA,Middlesex County,America/New_York,,42.39,-71.22,NA,US,0,0,"no NWS data, "
2456,PO BOX,New Town,,Newton,MA,Middlesex County,America/New_York,617,42.33,-71.2,NA,US,0,0,
2457,PO BOX,Babson Park,,Wellesley,MA,Norfolk County,America/New_York,,42.29,-71.26,NA,US,0,0,
2458,STANDARD,Newton,Newtonville,Riverside,MA,Middlesex County,America/New_York,"617,781,857",42.33,-71.2,NA,US,0,10355,
2459,STANDARD,Newton Center,"Newton, Newton Centre","Newton Cntr, Newton Ctr",MA,Middlesex County,America/New_York,"617,781,508",42.31,-71.19,NA,US,0,16153,
2460,STANDARD,Newtonville,Newton,,MA,Middlesex County,America/New_York,"617,781,857",42.35,-71.2,NA,US,0,7764,
2461,STANDARD,Newton Highlands,"Newton, Newton Hlds",,MA,Middlesex County,America/New_York,"617,781",42.31,-71.2,NA,US,0,6253,
2462,STANDARD,Newton Lower Falls,"Newton, Newton L F, Newtonville",,MA,Middlesex County,America/New_York,617,42.33,-71.25,NA,US,0,1184,
2464,STANDARD,Newton Upper Falls,"Newton, Newton U F",,MA,Middlesex County,America/New_York,617,42.31,-71.22,NA,US,0,2480,
2465,STANDARD,West Newton,Newton,W Newton,MA,Middlesex County,America/New_York,"781,617,857",42.35,-71.22,NA,US,0,10288,
2466,STANDARD,Auburndale,,Newton,MA,Middlesex County,America/New_York,"617,781",42.34,-71.24,NA,US,0,5838,
2467,STANDARD,Chestnut Hill,"Boston Clg, Boston College","Brookline, Newton",MA,Norfolk County,America/New_York,"781,617,857",42.31,-71.16,NA,US,0,13071,
2468,STANDARD,Waban,,Newton,MA,Middlesex County,America/New_York,"781,617",42.32,-71.23,NA,US,0,5140,
2471,PO BOX,Watertown,,Watertown Financial,MA,Middlesex County,America/New_York,"617,781",42.36,-71.17,NA,US,0,0,
2472,STANDARD,Watertown,"E Watertown, East Watertown",,MA,Middlesex County,America/New_York,"617,781,978,857",42.36,-71.17,NA,US,0,26221,
2474,STANDARD,Arlington,"E Arlington, East Arlington",,MA,Middlesex County,America/New_York,"781,617",42.41,-71.16,NA,US,0,22275,
2475,PO BOX,Arlington Heights,Arlington Hts,Arlington,MA,Middlesex County,America/New_York,,42.41,-71.18,NA,US,0,0,
2476,STANDARD,Arlington,,,MA,Middlesex County,America/New_York,"617,781,339",42.41,-71.16,NA,US,0,14383,
2477,UNIQUE,Watertown,,Field Premium Inc,MA,Middlesex County,America/New_York,617,42.36,-71.17,NA,US,0,0,
2478,STANDARD,Belmont,,,MA,Middlesex County,America/New_York,"617,781,857",42.39,-71.18,NA,US,0,21169,
2479,PO BOX,Waverley,,Belmont,MA,Middlesex County,America/New_York,,42.39,-71.17,NA,US,0,0,
2481,STANDARD,Wellesley Hills,"Wellesley, Wellesley Hls",Wellesley Fms,MA,Norfolk County,America/New_York,"781,617,508,774",42.31,-71.27,NA,US,0,13012,
2482,STANDARD,Wellesley,,,MA,Norfolk County,America/New_York,"508,617,781,339,774",42.3,-71.28,NA,US,0,8821,
2492,STANDARD,Needham,,Needham Jct,MA,Norfolk County,America/New_York,"781,774,857",42.28,-71.24,NA,US,0,17587,
2493,STANDARD,Weston,,"Cherry Brook, Hastings, Kendal Green, Silver Hill, Stony Brook",MA,Middlesex County,America/New_York,"781,617",42.36,-71.26,NA,US,0,9839,
2494,STANDARD,Needham Heights,"Needham, Needham Hgts",,MA,Norfolk County,America/New_York,"781,617,339",42.28,-71.24,NA,US,0,7910,
2495,PO BOX,Nonantum,Newton,,MA,Middlesex County,America/New_York,,42.33,-71.2,NA,US,0,0,
2532,STANDARD,Buzzards Bay,Bourne,,MA,Barnstable County,America/New_York,"508,774",41.75,-70.61,NA,US,0,8780,
2534,PO BOX,Cataumet,,,MA,Barnstable County,America/New_York,508,41.66,-70.61,NA,US,0,855,
2535,STANDARD,Chilmark,"Aquinnah, Gay Head",,MA,Dukes County,America/New_York,508,41.34,-70.74,NA,US,0,1000,
2536,STANDARD,East Falmouth,"E Falmouth, Ea Falmouth, Hatchville, Teaticket, Waquoit",,MA,Barnstable County,America/New_York,508,41.56,-70.55,NA,US,0,16726,
2537,STANDARD,East Sandwich,E Sandwich,,MA,Barnstable County,America/New_York,508,41.73,-70.43,NA,US,0,5529,
2538,STANDARD,East Wareham,E Wareham,,MA,Plymouth County,America/New_York,508,41.77,-70.64,NA,US,0,3657,
2539,STANDARD,Edgartown,,Chappaquiddick Island,MA,Dukes County,America/New_York,"508,774",41.38,-70.53,NA,US,0,4236,
2540,STANDARD,Falmouth,,,MA,Barnstable County,America/New_York,"978,508",41.56,-70.62,NA,US,0,5909,
2541,PO BOX,Falmouth,,,MA,Barnstable County,America/New_York,508,41.54,-70.6,NA,US,0,571,
2542,STANDARD,Buzzards Bay,Otis Angb,"Otis A F B, Otis Air National Guard, Otis Ang",MA,Barnstable County,America/New_York,"508,774",41.75,-70.61,NA,US,0,581,
2543,STANDARD,Woods Hole,Falmouth,Woodshole,MA,Barnstable County,America/New_York,"508,774",41.52,-70.66,NA,US,0,834,
2552,PO BOX,Menemsha,,Chilmark,MA,Dukes County,America/New_York,508,41.34,-70.73,NA,US,0,0,
2553,PO BOX,Monument Beach,Monument Bch,,MA,Barnstable County,America/New_York,508,41.71,-70.6,NA,US,0,1031,
2554,STANDARD,Nantucket,,,MA,Nantucket County,America/New_York,"508,774",41.27,-70.1,NA,US,0,7752,
2556,STANDARD,North Falmouth,N Falmouth,,MA,Barnstable County,America/New_York,508,41.64,-70.63,NA,US,0,3327,
2557,STANDARD,Oak Bluffs,,,MA,Dukes County,America/New_York,508,41.45,-70.56,NA,US,0,2451,
2558,PO BOX,Onset,,,MA,Plymouth County,America/New_York,508,41.74,-70.66,NA,US,0,1831,
2559,STANDARD,Pocasset,,Bourne,MA,Barnstable County,America/New_York,"508,774",41.69,-70.63,NA,US,0,2864,
2561,PO BOX,Sagamore,,,MA,Barnstable County,America/New_York,508,41.78,-70.53,NA,US,0,722,
2562,STANDARD,Sagamore Beach,Sagamore Bch,,MA,Barnstable County,America/New_York,508,41.79,-70.53,NA,US,0,2870,
2563,STANDARD,Sandwich,,,MA,Barnstable County,America/New_York,"508,774",41.75,-70.49,NA,US,0,9499,
2564,PO BOX,Siasconset,Nantucket,Sconset,MA,Nantucket County,America/New_York,508,41.27,-70,NA,US,0,0,
2565,PO BOX,Silver Beach,"N Falmouth, North Falmouth",,MA,Barnstable County,America/New_York,508,41.63,-70.64,NA,US,0,0,
2568,STANDARD,Vineyard Haven,Vineyard Hvn,"North Tisbury, Tisbury, West Tisbury",MA,Dukes County,America/New_York,"508,774",41.45,-70.6,NA,US,0,5903,
2571,STANDARD,Wareham,,,MA,Plymouth County,America/New_York,"508,774",41.76,-70.71,NA,US,0,8360,
2573,PO BOX,West Chop,"Vineyard Haven, Vineyard Hvn",Tisbury,MA,Dukes County,America/New_York,,41.45,-70.6,NA,US,0,0,
2574,PO BOX,West Falmouth,W Falmouth,,MA,Barnstable County,America/New_York,508,41.6,-70.64,NA,US,0,1002,
2575,PO BOX,West Tisbury,,Tisbury,MA,Dukes County,America/New_York,508,41.38,-70.67,NA,US,0,1631,
2576,STANDARD,West Wareham,,W Wareham,MA,Plymouth County,America/New_York,508,41.78,-70.75,NA,US,0,3479,
2584,PO BOX,Nantucket,,,MA,Nantucket County,America/New_York,508,41.27,-70.1,NA,US,0,1700,
2601,STANDARD,Hyannis,,,MA,Barnstable County,America/New_York,"508,774",41.65,-70.29,NA,US,0,10685,
2630,STANDARD,Barnstable,,,MA,Barnstable County,America/New_York,"508,774",41.7,-70.3,NA,US,0,1895,
2631,STANDARD,Brewster,,,MA,Barnstable County,America/New_York,"508,774",41.76,-70.08,NA,US,0,8575,
2632,STANDARD,Centerville,,,MA,Barnstable County,America/New_York,"508,774",41.66,-70.34,NA,US,0,9476,
2633,STANDARD,Chatham,,,MA,Barnstable County,America/New_York,"508,774",41.67,-69.96,NA,US,0,3482,
2634,PO BOX,Centerville,,Barnstable,MA,Barnstable County,America/New_York,508,41.66,-70.34,NA,US,0,0,
2635,STANDARD,Cotuit,,,MA,Barnstable County,America/New_York,508,41.62,-70.44,NA,US,0,3159,
2636,STANDARD,Centerville,,,MA,Barnstable County,America/New_York,508,41.64,-70.34,NA,US,1,0,Converted Decommisioned Zipcodes
2637,PO BOX,Cummaquid,,,MA,Barnstable County,America/New_York,508,41.7,-70.24,NA,US,0,549,
2638,STANDARD,Dennis,,,MA,Barnstable County,America/New_York,"508,774",41.73,-70.2,NA,US,0,2894,
2639,STANDARD,Dennis Port,Dennisport,,MA,Barnstable County,America/New_York,508,41.66,-70.13,NA,US,0,2683,
2641,PO BOX,East Dennis,,E Dennis,MA,Barnstable County,America/New_York,508,41.74,-70.15,NA,US,0,1381,
2642,STANDARD,Eastham,,,MA,Barnstable County,America/New_York,508,41.83,-69.96,NA,US,0,3336,
2643,PO BOX,East Orleans,,,MA,Barnstable County,America/New_York,508,41.74,-69.98,NA,US,0,1081,
2644,STANDARD,Forestdale,,Sandwich,MA,Barnstable County,America/New_York,508,41.68,-70.5,NA,US,0,3812,
2645,STANDARD,Harwich,"E Harwich, East Harwich",Hardwich,MA,Barnstable County,America/New_York,"508,774",41.69,-70.07,NA,US,0,8325,
2646,STANDARD,Harwich Port,,Harwichport,MA,Barnstable County,America/New_York,508,41.66,-70.06,NA,US,0,1742,
2647,PO BOX,Hyannis Port,,,MA,Barnstable County,America/New_York,508,41.64,-70.3,NA,US,0,397,
2648,STANDARD,Marstons Mills,Marstons Mls,,MA,Barnstable County,America/New_York,508,41.67,-70.4,NA,US,0,6749,
2649,STANDARD,Mashpee,,"New Seabury, South Mashpee",MA,Barnstable County,America/New_York,508,41.65,-70.48,NA,US,0,12354,
2650,STANDARD,North Chatham,,N Chatham,MA,Barnstable County,America/New_York,508,41.7,-69.95,NA,US,0,861,
2651,PO BOX,North Eastham,,,MA,Barnstable County,America/New_York,508,41.84,-69.97,NA,US,0,1499,
2652,PO BOX,North Truro,,,MA,Barnstable County,America/New_York,508,42.04,-70.09,NA,US,0,718,
2653,STANDARD,Orleans,,,MA,Barnstable County,America/New_York,"508,774",41.79,-70,NA,US,0,4418,
2655,STANDARD,Osterville,,,MA,Barnstable County,America/New_York,"508,774",41.62,-70.38,NA,US,0,3222,
2657,STANDARD,Provincetown,,,MA,Barnstable County,America/New_York,"508,774",42.06,-70.2,NA,US,0,3084,
2659,STANDARD,South Chatham,,,MA,Barnstable County,America/New_York,508,41.68,-70.02,NA,US,0,985,
2660,STANDARD,South Dennis,,S Dennis,MA,Barnstable County,America/New_York,508,41.7,-70.15,NA,US,0,5219,
2661,PO BOX,South Harwich,,,MA,Barnstable County,America/New_York,508,41.67,-70.04,NA,US,0,0,
2662,PO BOX,South Orleans,,,MA,Barnstable County,America/New_York,508,41.75,-69.99,NA,US,0,840,
2663,PO BOX,South Wellfleet,S Wellfleet,,MA,Barnstable County,America/New_York,508,41.89,-69.98,NA,US,0,539,
2664,STANDARD,South Yarmouth,"Bass River, S Yarmouth","So Yarmouth, Yarmouth",MA,Barnstable County,America/New_York,508,41.67,-70.2,NA,US,0,8289,
2666,PO BOX,Truro,,,MA,Barnstable County,America/New_York,508,42,-70.06,NA,US,0,1015,
2667,STANDARD,Wellfleet,,,MA,Barnstable County,America/New_York,"508,774",41.93,-70.03,NA,US,0,2145,
2668,STANDARD,West Barnstable,W Barnstble,W Barnstable,MA,Barnstable County,America/New_York,508,41.7,-70.37,NA,US,0,2937,
2669,PO BOX,West Chatham,,,MA,Barnstable County,America/New_York,508,41.68,-69.99,NA,US,0,706,
2670,STANDARD,West Dennis,,W Dennis,MA,Barnstable County,America/New_York,508,41.66,-70.16,NA,US,0,1294,
2671,STANDARD,West Harwich,,,MA,Barnstable County,America/New_York,508,41.67,-70.11,NA,US,0,971,
2672,PO BOX,West Hyannisport,W Hyannisprt,,MA,Barnstable County,America/New_York,508,41.66,-70.33,NA,US,0,548,
2673,STANDARD,West Yarmouth,W Yarmouth,"South Yarmouth, Yarmouth",MA,Barnstable County,America/New_York,"508,774",41.65,-70.24,NA,US,0,6986,
2675,STANDARD,Yarmouth Port,,"Yarmouth, Yarmouthport",MA,Barnstable County,America/New_York,508,41.7,-70.22,NA,US,0,5862,
2702,STANDARD,Assonet,,Freetown,MA,Bristol County,America/New_York,"508,774",41.78,-71.06,NA,US,0,3833,
2703,STANDARD,Attleboro,"S Attleboro, South Attleboro",,MA,Bristol County,America/New_York,"401,508,617,774",41.93,-71.29,NA,US,0,36164,
2712,PO BOX,Chartley,,Norton,MA,Bristol County,America/New_York,508,41.97,-71.18,NA,US,0,0,
2713,PO BOX,Cuttyhunk,,Gosnold,MA,Dukes County,America/New_York,,41.45,-70.8,NA,US,0,0,
2714,PO BOX,Dartmouth,,,MA,Bristol County,America/New_York,508,41.56,-71,NA,US,0,0,
2715,STANDARD,Dighton,,,MA,Bristol County,America/New_York,"508,774",41.81,-71.11,NA,US,0,2622,
2717,STANDARD,East Freetown,,,MA,Bristol County,America/New_York,508,41.75,-70.97,NA,US,0,4357,
2718,STANDARD,East Taunton,,Taunton,MA,Bristol County,America/New_York,"508,774",41.87,-71.01,NA,US,0,5968,
2719,STANDARD,Fairhaven,,,MA,Bristol County,America/New_York,508,41.63,-70.9,NA,US,0,13392,
2720,STANDARD,Fall River,,,MA,Bristol County,America/New_York,"508,774",41.71,-71.1,NA,US,0,22304,
2721,STANDARD,Fall River,,,MA,Bristol County,America/New_York,"508,774",41.71,-71.1,NA,US,0,18264,
2722,PO BOX,Fall River,,,MA,Bristol County,America/New_York,508,41.71,-71.1,NA,US,0,551,
2723,STANDARD,Fall River,,,MA,Bristol County,America/New_York,"508,774",41.71,-71.1,NA,US,0,10441,
2724,STANDARD,Fall River,,,MA,Bristol County,America/New_York,508,41.71,-71.1,NA,US,0,11903,
2725,STANDARD,Somerset,,Fall River,MA,Bristol County,America/New_York,508,41.73,-71.15,NA,US,0,2190,
2726,STANDARD,Somerset,,Fall River,MA,Bristol County,America/New_York,508,41.73,-71.15,NA,US,0,13724,
2738,STANDARD,Marion,,,MA,Plymouth County,America/New_York,"508,774",41.7,-70.76,NA,US,0,4357,
2739,STANDARD,Mattapoisett,,,MA,Plymouth County,America/New_York,"508,617,774",41.66,-70.8,NA,US,0,5697,
2740,STANDARD,New Bedford,,,MA,Bristol County,America/New_York,"508,774",41.66,-70.93,NA,US,0,28944,
2741,PO BOX,New Bedford,,,MA,Bristol County,America/New_York,508,41.66,-70.93,NA,US,0,0,
2742,PO BOX,New Bedford,,,MA,Bristol County,America/New_York,508,41.66,-70.93,NA,US,0,0,
2743,STANDARD,Acushnet,New Bedford,,MA,Bristol County,America/New_York,508,41.68,-70.9,NA,US,0,9079,
2744,STANDARD,New Bedford,,,MA,Bristol County,America/New_York,"508,774",41.66,-70.93,NA,US,0,8050,
2745,STANDARD,New Bedford,Acushnet,,MA,Bristol County,America/New_York,508,41.66,-70.93,NA,US,0,19536,
2746,STANDARD,New Bedford,,,MA,Bristol County,America/New_York,"508,774",41.66,-70.93,NA,US,0,8919,
2747,STANDARD,North Dartmouth,"Dartmouth, N Dartmouth",,MA,Bristol County,America/New_York,508,41.64,-71,NA,US,0,15533,
2748,STANDARD,South Dartmouth,"Dartmouth, Nonquitt, S Dartmouth",Padanaram The Packet,MA,Bristol County,America/New_York,508,41.55,-70.98,NA,US,0,10032,
2760,STANDARD,North Attleboro,N Attleboro,No Attleboro,MA,Bristol County,America/New_York,"508,978,774",41.97,-71.33,NA,US,0,22964,
2761,PO BOX,North Attleboro,N Attleboro,,MA,Bristol County,America/New_York,508,41.97,-71.33,NA,US,0,0,
2762,STANDARD,Plainville,,"N Attleboro, North Attleboro",MA,Norfolk County,America/New_York,508,42,-71.33,NA,US,0,7456,
2763,STANDARD,Attleboro Falls,"Attleboro Fls, N Attleboro, North Attleboro",,MA,Bristol County,America/New_York,"508,774",41.97,-71.3,NA,US,0,1856,
2764,STANDARD,North Dighton,N Dighton,,MA,Bristol County,America/New_York,"857,508",41.85,-71.15,NA,US,0,3638,
2766,STANDARD,Norton,,,MA,Bristol County,America/New_York,"508,774",41.96,-71.18,NA,US,0,15129,
2767,STANDARD,Raynham,,,MA,Bristol County,America/New_York,508,41.93,-71.04,NA,US,0,11607,
2768,PO BOX,Raynham Center,Raynham Ctr,Raynham,MA,Bristol County,America/New_York,508,41.93,-71.04,NA,US,0,438,
2769,STANDARD,Rehoboth,,,MA,Bristol County,America/New_York,"508,774",41.83,-71.26,NA,US,0,10452,
2770,STANDARD,Rochester,,,MA,Plymouth County,America/New_York,"508,774",41.73,-70.81,NA,US,0,4715,
2771,STANDARD,Seekonk,,,MA,Bristol County,America/New_York,"508,617,774",41.81,-71.33,NA,US,0,12579,
2777,STANDARD,Swansea,,,MA,Bristol County,America/New_York,508,41.75,-71.18,NA,US,0,14102,
2779,STANDARD,Berkley,,,MA,Bristol County,America/New_York,"781,508",41.85,-71.08,NA,US,0,5580,
2780,STANDARD,Taunton,,,MA,Bristol County,America/New_York,508,41.9,-71.09,NA,US,0,39589,
2783,UNIQUE,Taunton,,Chadwicks,MA,Bristol County,America/New_York,508,41.9,-71.09,NA,US,0,0,
2790,STANDARD,Westport,,Horseneck Beach,MA,Bristol County,America/New_York,"508,774",41.66,-71.1,NA,US,0,13765,
2791,PO BOX,Westport Point,Westport Pt,,MA,Bristol County,America/New_York,508,41.52,-71.07,NA,US,0,0,
2801,PO BOX,Adamsville,,Little Compton,RI,Newport County,America/New_York,401,41.51,-71.16,NA,US,0,0,
2802,PO BOX,Albion,,Lincoln,RI,Providence County,America/New_York,401,41.95,-71.45,NA,US,0,631,
2804,STANDARD,Ashaway,,Hopkinton,RI,Washington County,America/New_York,401,41.42,-71.78,NA,US,0,2518,
2806,STANDARD,Barrington,,,RI,Bristol County,America/New_York,401,41.73,-71.31,NA,US,0,15163,
2807,PO BOX,Block Island,New Shoreham,,RI,Washington County,America/New_York,401,41.16,-71.58,NA,US,0,1164,
2808,STANDARD,Bradford,,"Hopkinton, Westerly",RI,Washington County,America/New_York,401,41.39,-71.75,NA,US,0,2043,
2809,STANDARD,Bristol,,,RI,Bristol County,America/New_York,401,41.67,-71.27,NA,US,0,16829,
2812,STANDARD,Carolina,Richmond,,RI,Washington County,America/New_York,401,41.47,-71.64,NA,US,0,1368,
